full_name|doing_business_as|license_no|license_type_name|license_status_name|addr_line_1|addr_line_4|addr_city|addr_county|addr_state|addr_zipcode|
NEW AGE MEDICAL LLC||402-00592|Center - Type 1|Voluntary Surrender|6823 Space Village Avenue|Colorado Springs CO  80915|Colorado Springs|El Paso|CO|80915|
NEW HOPE WELLNESS CENTER|NEW HOPE WELLNESS CENTER|403-00232|Optional Premises|Voluntary Surrender|5325 COUNTY ROAD 154, STE 202|Glenwood Springs CO  81601|Glenwood Springs|Garfield|CO|81601|
NEW HOPE WELLNESS CENTER LLC|TUMBLEWEED DISPENSARY EDWARDS|402-00158|Center - Type 1|Voluntary Surrender|57 Edwards Access Road, Suite 18|Edwards CO  81632|Edwards|Eagle|CO|81632|
NEW HOPE WELLNESS CENTER LLC||403-00231|Optional Premises|Voluntary Surrender|210 Edwards Village Boulevard, Unit B-210|Edwards CO  81632|Edwards|Eagle|CO|81632|
NEW HOPE WELLNESS CENTER LLC||403R-00342|Retail Marijuana Cultivation Facility|Voluntary Surrender|210 Edwards Village Boulevard, Unit B-210|Edwards CO  81632|Edwards|Eagle|CO|81632|
NEW WORLD ALTERNATIVE HEALTHCARE LLC||402-00111|Center - Type 1|Voluntary Surrender|135 South Spruce Street|Telluride CO  81435|Telluride|San Miguel|CO|81435|
NEW WORLD ALTERNATIVE HEALTHCARE LLC||403-00823|Optional Premises|Voluntary Surrender|135 South Spruce Street|Telluride CO  81435|Telluride|San Miguel|CO|81435|
NINE POUND HAMMER LLC||402R-00527|Retail Marijuana Store|Voluntary Surrender|1325 South Public Road|Lafayette CO  80026|Lafayette|Boulder|CO|80026|
NORTH FEDERAL LLC||403-01397|Optional Premises|Voluntary Surrender|NW/4 of the NW/4 of Sec 18, T, 19S, R. 68W|Penrose CO  81240|Penrose|Fremont|CO|81240|
NORTHERN LIGHTS NATURALS LLC|NORTHERN LIGHTS CANNABIS CO|403-00390|Optional Premises|Voluntary Surrender|4444 York Street Suite B|Denver CO  80216|Denver|Denver|CO|80216|
NORTHERN LIGHTS NATURALS LLC|NORTHERN LIGHTS CANNABIS CO|403R-00052|Retail Marijuana Cultivation Facility|Voluntary Surrender|4444 York Street|Denver CO  80216|Denver|Denver|CO|80216|
NUTRITIONAL SUPPLEMENTS LLC|PEACE IN MEDICINE CENTER|402-00622|Center - Type 1|Voluntary Surrender|2647 W. 38th Avenue|Denver CO  80211|Denver|Denver|CO|80211|
NUTRITIONAL SUPPLEMENTS LLC||404-00245|Infused Product Manufacturer|Voluntary Surrender|4986 Morrison Road, Suite E|Denver CO  80219|Denver|Denver|CO|80219|
NUTRITIONAL SUPPLEMENTS LLC||403-00930|Optional Premises|Voluntary Surrender|38150 River Frontage Road Bldg 2 A,B,C,D|New Castle CO  81647|New Castle|Garfield|CO|81647|
NUTRITIONAL SUPPLEMENTS LLC| PEACE IN MEDICINE CENTER|403-00932|Optional Premises|Voluntary Surrender|38150 River Frontage Road, Bldg 3 D|New Castle CO  81647|New Castle|Garfield|CO|81647|
NUTRITIONAL SUPPLEMENTS LLC|RED EYED RAM|402-00838|Center - Type 1|Voluntary Surrender|1228 W. Elizabeth Street, Unit D8|Ft Collins CO  80521-4583|Ft Collins|Larimer|CO|805214583|
O LIMITED|Cannamart|403-00681|Optional Premises|Voluntary Surrender|1110 West Virginia Ave, Units 1-3|Denver CO  80223|Denver|Denver|CO|80223|
O LIMITED|SILVER STEM FINE CANNABIS|403R-00152|Retail Marijuana Cultivation Facility|Voluntary Surrender|1235 Umatilla Street|Denver CO  80204|Denver|Denver|CO|80204|
OG MEDICINALS LLC||402-01105|Center - Type 1|Voluntary Surrender|4995 Lima Street|Denver CO  80239|Denver|Denver|CO|80239|
ONE RIVER LLC||403R-00896|Retail Marijuana Cultivation Facility|Voluntary Surrender|11556 Highway 133|Carbondale CO  81623|Carbondale|Pitkin|CO|81623|
OPTIONS MEDICAL CENTER LLC|COLORADO CULTIVATORS ASSOCIATION|402-00759|Center - Type 3|Voluntary Surrender|1534 55th Street|Boulder CO  80301|Boulder|Boulder|CO|80301|
OPTIONS MEDICAL CENTER LLC|COLORADO CULTIVATORS ASSOCIATION|403-01157|Optional Premises|Voluntary Surrender|1900 55th Street, Suite A-101|Boulder CO  80301|Boulder|Boulder|CO|80301|
OPTIONS MEDICAL CENTER LLC||403-01158|Optional Premises|Voluntary Surrender|5595 Arapahoe, Suite D|Boulder CO  80301|Boulder|Boulder|CO|80301|
OPTIONS MEDICAL CENTER LLC|ELEMENTS|403R-00257|Retail Marijuana Cultivation Facility|Voluntary Surrender|1900 55th Street Unit A 101|Boulder CO  80301|Boulder|Boulder|CO|80301|
OPTIONS MEDICAL CENTER WR LLC|OPTIONS MEDICAL CENTER WR LLC|403-01341|Optional Premises|Voluntary Surrender|1880 South Flat Irons Court, Suite D|Boulder CO  80303|Boulder|Boulder|CO|80303|
OPTIONS MEDICAL CENTER WR LLC||403-01413|Optional Premises|Voluntary Surrender|1700 South 120th Street, Unit B1|Lafayette CO  80026|Lafayette|Boulder|CO|80026|
OPTIONS MEDICAL CENTER WR LLC|OPTIONS|403-01648|Optional Premises|Voluntary Surrender|1700 South 120th Street, Unit B1, B2, B3A|Lafayette CO  80026|Lafayette|Boulder|CO|80026|
OPTIONS MEDICAL CENTER WR LLC|OPTIONS|404-00452|Infused Product Manufacturer|Voluntary Surrender|1700 South 120th Street, Unit B1A|Lafayette CO  80026|Lafayette|Boulder|CO|80026|
OPTIONS MEDICAL CENTER WR LLC|OPTIONS|404R-00191|Retail Marijuana Products Mfg|Voluntary Surrender|1700 South 120th Street, Unit B1A|Lafayette CO  80026|Lafayette|Boulder|CO|80026|
ORGANIX LLC|BRECKENRIDGE ORGANIX|404-00040|Infused Product Manufacturer|Voluntary Surrender|1795 Airport Road, A2|Breckenridge CO  80424|Breckenridge|Summit|CO|80424|
P2C3 LLC|THE SECRET STASH|403-00006|Optional Premises|Voluntary Surrender|3895 N. Cascade Avenue|Colorado Springs CO  80904|Colorado Springs|El Paso|CO|80904|
PAIN MANAGEMENT OF GOVERNORS PARK LLC|THE CLINIC CAPITOL HILL|403R-00047|Retail Marijuana Cultivation Facility|Voluntary Surrender|1127 West 46th Avenue|Denver CO  80211|Denver|Denver|CO|80211|
PAIN MANAGEMENT OF GOVERNORS PARK LLC|THE CLINIC CAPITOL HILL|403R-00048|Retail Marijuana Cultivation Facility|Voluntary Surrender|2675 South Santa Fe Drive, Units 6C, 6D & 6, 6E, 6F, 6G & 6H|Denver CO  80222|Denver|Denver|CO|80222|
PALO VERDE LLC||403R-00360|Retail Marijuana Cultivation Facility|Voluntary Surrender|78 N Silicon Drive|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
PALO VERDE LLC||404R-00086|Retail Marijuana Products Mfg|Voluntary Surrender|78 N Silicon Drive|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
PATIENT CARE RESOURCES LLC|PCR|404-00137|Infused Product Manufacturer|Voluntary Surrender|19 North Tejon Street, Suite 108|Colorado Springs CO  80903|Colorado Springs|El Paso|CO|80903|
PATIENTS CHOICE OF COLORADO LLC|PATIENTS CHOICE OF COLORADO|403-00562|Optional Premises|Voluntary Surrender|5775 East 39th Avenue|Denver CO  80207|Denver|Denver|CO|80207|
PATIENTS PLUS LLC||403-00140|Optional Premises|Voluntary Surrender|795 South Jason Street|Denver CO  80223|Denver|Denver|CO|80223|
PATINELLA ENTERPRISES LLC||403R-00484|Retail Marijuana Cultivation Facility|Voluntary Surrender|444 Conestoga Way|Hesperus CO  81326|Hesperus|La Plata|CO|81326|
PEACE PIPE LLC|PEACE PIPE LLC|402-00267|Center - Type 1|Voluntary Surrender|316 Mt. Evans Blvd, #2|Pine CO  80470|Pine|Park|CO|80470|
PEACE PIPE LLC|PEACE PIPE LLC|403-00400|Optional Premises|Voluntary Surrender|67337 Hwy 285, Unit 1|Pine CO  80470|Pine|Park|CO|80470|
PEARL CENTER LLC|PINK HOUSE PEARL|402R-00029|Retail Marijuana Store|Voluntary Surrender|1445 South Pearl Street|Denver CO  80210|Denver|Denver|CO|80210|
PEARL CENTER LLC|PINK HOUSE PEARL|403R-00034|Retail Marijuana Cultivation Facility|Voluntary Surrender|4925 East 38th Avenue|Denver CO  80207|Denver|Denver|CO|80207|
PEGASUS FARMS LLC||403R-00979|Retail Marijuana Cultivation Facility|Voluntary Surrender|1760 Pope Valley Ranch Road Lot 3|Pueblo CO  81005|Pueblo|Pueblo|CO|81005|
PG GROW II LLC|PURE GREENS|403R-00248|Retail Marijuana Cultivation Facility|Voluntary Surrender|7800 County Road 152|Salida CO  81201|Salida|Chaffee|CO|81201|
PG GROW II LLC|PURE GREENS|403R-00471|Retail Marijuana Cultivation Facility|Voluntary Surrender|7800 County Road 152|Salida CO  81201|Salida|Chaffee|CO|81201|
PG GROW II LLC|PURE GREENS|403R-00528|Retail Marijuana Cultivation Facility|Voluntary Surrender|7800 County Road 152|Salida CO  81201|Salida|Chaffee|CO|81201|
PHILOSOPHIZE LLC|HIGH ROLLERS|403-01866|Optional Premises|Voluntary Surrender|7660 East Jewell Avenue|Denver CO  80231|Denver|Denver|CO|80231|
PI ORGANICS INC||403R-00531|Retail Marijuana Cultivation Facility|Voluntary Surrender|77 North Laser Drive, Suites I-1,l-2|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
PIKES PEAK ALTERNATIVE HEALTH & WELLNESS CENTER INC.|THE 710 CLUB|402-00531|Center - Type 1|Voluntary Surrender|1605 South Tejon Street, Suite 101|Colorado Springs CO  80905|Colorado Springs|El Paso|CO|80905|
PIKES PEAK ALTERNATIVE HEALTH & WELLNESS CENTER INC.|THE 710 CLUB|403-00782|Optional Premises|Voluntary Surrender|1605 South Tejon Street, Suite 101|Colorado Springs CO  80905|Colorado Springs|El Paso|CO|80905|
PIKES PEAK ALTERNATIVE HEALTH & WELLNESS CENTER INC.|The 710 Club|404-00209|Infused Product Manufacturer|Voluntary Surrender|1605 South Tejon Street, Suite 101|Colorado Springs CO  80905|Colorado Springs|El Paso|CO|80905|
PIKES PEAK CANNABIS CAREGIVERS LLC|PIKES PEAK CANNABIS CAREGIVERS LLC|403-00173|Optional Premises|Voluntary Surrender|4919 N. Broadway, #23 & 53|Boulder CO  80304|Boulder|Boulder|CO|80304|
PIKES PEAK CANNABIS CAREGIVERS LLC||403-01328|Optional Premises|Voluntary Surrender|4747 Pearl Street Unit M2|Boulder CO  80301|Boulder|Boulder|CO|80301|
PLATTE VALLEY DISPENSARY LLC|BUDS ON FEDERAL|403-00414|Optional Premises|Voluntary Surrender|794 East 51st Avenue|Denver CO  80216|Denver|Denver|CO|80216|
PLATTE VALLEY DISPENSARY LLC||403-00873|Optional Premises|Voluntary Surrender|2323 South Lipan Street|Denver CO  80223|Denver|Denver|CO|80223|
PLATTE VALLEY DISPENSARY LLC|PLATTE VALLEY DISPENSARY LLC|403-00876|Optional Premises|Voluntary Surrender|2301 B 7th Street|Denver CO  80211|Denver|Denver|CO|80211|
PM ET AL LLC||404R-00232|Retail Marijuana Products Mfg|Voluntary Surrender|1667 Butterfield Road|Hartsel CO  80449|Hartsel|Park|CO|80449|
PM ET AL LLC||403R-00747|Retail Marijuana Cultivation Facility|Voluntary Surrender|1667 Butterfield Road|Hartsel CO  80449|Hartsel|Park|CO|80449|
POR LA NOCHE LLC|GREENGROWS|407R-00010|RMJ Operator|Voluntary Surrender|215 Lincoln Avenue|Moffat CO  81143|Moffat|Saguache|CO|81143|
POTCO LLC|POTCO|403-01216|Optional Premises|Voluntary Surrender|11101 East 51st Avenue|Denver CO  80239|Denver|Denver|CO|80239|
PREMIER ELEVATIONS LLC|PREMIER ELEVATIONS LLC|404R-00233|Retail Marijuana Products Mfg|Voluntary Surrender|462 Laredo Street, Unit D|Aurora CO  80011|Aurora|Arapahoe|CO|80011|
PUEBLO AGRICULTURE LLC||403R-00524|Retail Marijuana Cultivation Facility|Voluntary Surrender|386 South 29th Lane|Pueblo CO  81006|Pueblo|Pueblo|CO|81006|
PUEBLO WEST ORGANICS LLC||403-01298|Optional Premises|Voluntary Surrender|56 North Precision Drive|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
PUEBLO WEST ORGANICS LLC||403-01420|Optional Premises|Voluntary Surrender|609 East Enterprise Drive Units 120,130 & 140|Pueblo CO  81007|Pueblo|Pueblo|CO|81007|
PUFFIN FINE HERBS LLC|PUFFIN FINE HERBS|403R-00399|Retail Marijuana Cultivation Facility|Voluntary Surrender|23 Old Stage Coach Road|Bailey CO  80421|Bailey|Park|CO|80421|
PURE INDUSTRIES LLC|SOMA WELLNESS LOUNGE|403-00958|Optional Premises|Voluntary Surrender|6655 Lookout Road #107|Boulder CO  80301|Boulder|Boulder|CO|80301|
PURE INDUSTRIES LLC|SOMA WELLNESS LOUNGE|402-00678|Center - Type 1|Voluntary Surrender|1810 30th Street, Unit C|Boulder CO  80301|Boulder|Boulder|CO|80301|
PURE INDUSTRIES LLC|SOMA WELLNESS LOUNGE|403-01021|Optional Premises|Voluntary Surrender|2500 47th Street, Unit 2|Boulder CO  80301|Boulder|Boulder|CO|80301|
QUALITY CHOICE ALTERNATIVE CARE CENTER LLC|QUALITY CHOICE|403-01867|Optional Premises|Voluntary Surrender|39325 Harbour Road|Avondale CO  81022|Avondale|Pueblo|CO|81022|
RAINDROP LLC||403R-00721|Retail Marijuana Cultivation Facility|Voluntary Surrender|5018 West Graneros Road|Colorado City CO  81019|Colorado City|Pueblo|CO|81019|
RATON PASS MANAGEMENT LLC|GROWHOUSE TRINIDAD|402R-00506|Retail Marijuana Store|Voluntary Surrender|419 West Main Street|Trinidad CO  81082-2623|Trinidad|Las Animas|CO|810822623|
RAWRX LLC|RAWRX|404R-00250|Retail Marijuana Products Mfg|Voluntary Surrender|36900 El Moro Road|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
RAWRX LLC|RAWRX|403R-00791|Retail Marijuana Cultivation Facility|Voluntary Surrender|36900 El Moro Road|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
RAWRX LLC|RAWRX|404-00562|Infused Product Manufacturer|Voluntary Surrender|36900 El Moro Road|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
RAWRX LLC|RAWRX|403-01849|Optional Premises|Voluntary Surrender|36900 El Moro Road|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
RECREATIONAL RELEAF DISPENSARY BAR LLC||402R-00420|Retail Marijuana Store|Voluntary Surrender|404 10th Street,  Suite A|Glenwood Springs CO  81601|Glenwood Springs|Garfield|CO|81601|
REVERED INC||403R-00480|Retail Marijuana Cultivation Facility|Voluntary Surrender|3590 Revere Street|Aurora CO  80011|Aurora|Adams|CO|80011|
RFSC LLC|ROOTS RX|403R-00327|Retail Marijuana Cultivation Facility|Voluntary Surrender|421 Upper Cattle Creek Rd|Carbondale CO  81623-8512|Carbondale|Eagle|CO|816238512|
RFSC LLC|ROOTSRX|403R-00668|Retail Marijuana Cultivation Facility|Voluntary Surrender|421 Highway 24|Leadville CO  80461|Leadville|Lake|CO|80461|
RFSCPX LLC|ROOTSRX|402R-00723|Retail Marijuana Store|Voluntary Surrender|12000 Rogers Road|Longmont CO  80501|Longmont|Boulder|CO|80501|
RIFLE MOUNTAIN LLC|RIFLE MOUNTAIN DISPENSARY INC|402-00606|Center - Type 1|Voluntary Surrender|124 West 3rd Street|Rifle CO  81650|Rifle|Garfield|CO|81650|
RIFLE MOUNTAIN LLC||403-01123|Optional Premises|Voluntary Surrender|7173 North Foothills Highway #F-2|Boulder CO  80302|Boulder|Boulder|CO|80302|
RIFLE REMEDIES LLC|GREEN CROSS RIFLE|402-00520|Center - Type 1|Voluntary Surrender|1435 Airport Road|Rifle CO  81650|Rifle|Garfield|CO|81650|
RIFLE REMEDIES LLC|THE GROW HOUSE|403-00763|Optional Premises|Voluntary Surrender|0208 County Road 227|Rifle CO  81650|Rifle|Garfield|CO|81650|
RINO SUPPLY CO INC||402R-00558|Retail Marijuana Store|Voluntary Surrender|3100 Blake Street|Denver CO  80205|Denver|Denver|CO|80205|
RIVERSIDE WELLNESS LLC|RIVERSIDE WELLNESS|402-00072|Center - Type 1|Voluntary Surrender|3722 Chestnut Place|Denver CO  80216|Denver|Denver|CO|80216|
RIVERSIDE WELLNESS LLC||403-00104|Optional Premises|Voluntary Surrender|3722 Chestnut Place|Denver CO  80216|Denver|Denver|CO|80216|
RJJ ASPEN LLC|NATIVE ROOTS ASPEN|402-01047|Center - Type 1|Voluntary Surrender|308 South Hunter Street |Aspen CO  81611|Aspen|Pitkin|CO|81611|
RJJ ASPEN LLC|NATIVE ROOTS ASPEN|403-01642|Optional Premises|Voluntary Surrender|4990 Dahlia Street|Denver CO  80216|Denver|Denver|CO|80216|
RJJ COLORADO SPRINGS LLC|NATIVE ROOTS COLORADO SPRINGS|403-01887|Optional Premises|Voluntary Surrender|4990 Dahlia Street|Denver CO  80216|Denver|Denver|CO|80216|
RJJ COLORADO SPRINGS LLC|NATIVE ROOTS COLORADO SPRINGS|403-01889|Optional Premises|Voluntary Surrender|4990 Dahlia Street|Denver CO  80216|Denver|Denver|CO|80216|
RJJ FRISCO LLC|NATIVE ROOTS FRISCO|403-01888|Optional Premises|Voluntary Surrender|4990 Dahlia Street|Denver CO  80216|Denver|Denver|CO|80216|
RJJ FRISCO LLC|NATIVE ROOTS FRISCO|403-01890|Optional Premises|Voluntary Surrender|4990 Dahlia Street|Denver CO  80216|Denver|Denver|CO|80216|
RJJ LONGMONT LLC|NATIVE ROOTS LONGMONT|403-01891|Optional Premises|Voluntary Surrender|4990 Dahlia Street|Denver CO  80216|Denver|Denver|CO|80216|
RJJ MEL RAY LLC|NATIVE ROOTS GLENWOOD SPRINGS|402R-00658|Retail Marijuana Store|Voluntary Surrender|23 Mel Ray Road|Glenwood Springs CO  81601|Glenwood Springs|Garfield|CO|81601|
RJJ MORRISON II LLC|NATIVE ROOTS WEST DENVER|402-00658|Center - Type 1|Voluntary Surrender|4000 Morrison Road|Denver CO  80219|Denver|Denver|CO|80219|
RJJ MORRISON LLC|NATIVE ROOTS BEAR VALLEY|402-01114|Center - Type 1|Voluntary Surrender|3150 South Sheridan, Unit 2|Denver CO  80227|Denver|Denver|CO|80227|
RJJ MORRISON LLC|NATIVE ROOTS BEAR VALLEY|403-01715|Optional Premises|Voluntary Surrender|4990 Dahlia Street|Denver CO  80216|Denver|Denver|CO|80216|
RJJ MORRISON LLC|WEEDIRECT MORRISON|403-01845|Optional Premises|Voluntary Surrender|4990 Dahlia Street|Denver CO  80216|Denver|Denver|CO|80216|
RJJ MORRISON LLC|WEEDIRECT MORRISON|403-01846|Optional Premises|Voluntary Surrender|4990 Dahlia Street|Denver CO  80216|Denver|Denver|CO|80216|
RJJ MORRISON LLC|WEEDIRECT MORRISON|403-01847|Optional Premises|Voluntary Surrender|4990 Dahlia Street|Denver CO  80216|Denver|Denver|CO|80216|
RJJ MORRISON LLC|WEEDIRECT MORRISON|403-01848|Optional Premises|Voluntary Surrender|4990 Dahlia Street|Denver CO  80216|Denver|Denver|CO|80216|
RJJ MORRISON LLC|NATIVE ROOTS BEAR VALLEY|402R-00593|Retail Marijuana Store|Voluntary Surrender|3150 South Sheridan Boulvard, Unit 2|Denver CO  80227|Denver|Denver|CO|80227|
RJJ SANTA FE LLC|NATIVE ROOTS SANTA FE|403-01802|Optional Premises|Voluntary Surrender|4990 Dahlia Street|Denver CO  80216|Denver|Denver|CO|80216|
RJJ SANTA FE LLC|NATIVE ROOTS SANTA FE|403-01803|Optional Premises|Voluntary Surrender|4990 Dahlia Street|Denver CO  80216|Denver|Denver|CO|80216|
RJJ SHERIDAN LLC|NATIVE ROOTS LITTLETON|403-01841|Optional Premises|Voluntary Surrender|4990 Dahlia Street|Denver CO  80216|Denver|Denver|CO|80216|
RJJ SHERIDAN LLC|NATIVE ROOTS LITTLETON|403-01842|Optional Premises|Voluntary Surrender|4990 Dahlia Street|Denver CO  80216|Denver|Denver|CO|80216|
RJJ SHERIDAN LLC|NATIVE ROOTS LITTLETON|403-01843|Optional Premises|Voluntary Surrender|4990 Dahlia Street|Denver CO  80216|Denver|Denver|CO|80216|
RJJ SHERIDAN LLC|NATIVE ROOTS LITTLETON|403-01844|Optional Premises|Voluntary Surrender|4990 Dahlia Street|Denver CO  80216|Denver|Denver|CO|80216|
RJJ TOWER LLC|NATIVE ROOTS DENVER AIRPORT|402R-00598|Retail Marijuana Store|Voluntary Surrender|7050 Tower Road|Denver CO  80249|Denver|Denver|CO|80249|
RJJ TOWER LLC|NATIVE ROOTS TOWER|402R-00599|Retail Marijuana Store|Voluntary Surrender|1905 Division Street|Denver CO  80202|Denver|Denver|CO|80202|
RJJ TOWER LLC|NATIVE ROOTS TOWER|402-01206|Center - Type 1|Voluntary Surrender|1905 Division Street|Denver CO  80202|Denver|Denver|CO|80202|
RK ENTERPRISES LTD|ROCKY MOUNTAIN REMEDIES|403-00116|Optional Premises|Voluntary Surrender|4919 North Broadway #11|Boulder CO  80304|Boulder|Boulder|CO|80304|
RK ENTERPRISES LTD|ROCKY MOUNTAIN REMEDIES|403-00119|Optional Premises|Voluntary Surrender|4919 North Broadway #8|Boulder CO  80304|Boulder|Boulder|CO|80304|
RME GROUP LLC|AFFINITY|403-00415|Optional Premises|Voluntary Surrender|4155 Grape Street|Denver CO  80216|Denver|Denver|CO|80216|
ROCKY MOUNTAIN CANNABIS INC||402-00100|Center - Type 1|Voluntary Surrender|465 Valley Road|Canon City CO  81212|Canon City|Fremont|CO|81212|
ROCKY MOUNTAIN CANNABIS INC||403-00145|Optional Premises|Voluntary Surrender|465 Valley Road |Canon City CO  81212|Canon City|Fremont|CO|81212|
ROCKY MOUNTAIN CAREGIVERS INC|THE GREEN SOLUTION|403-01283|Optional Premises|Voluntary Surrender|4394 Grape Street|Denver CO  80216|Denver|Denver|CO|80216|
ROCKY MOUNTAIN CAREGIVERS INC||403-01389|Optional Premises|Voluntary Surrender|2600 West Barberry Place|Denver CO  80219|Denver|Denver|CO|80219|
ROCKY MOUNTAIN FARMACY INC|THE SHELTER|403-01430|Optional Premises|Voluntary Surrender|890 7th Street|Penrose CO  81240|Penrose|Fremont|CO|81240|
ROCKY MOUNTAIN FARMACY INC|THE RETREAT|403-01431|Optional Premises|Voluntary Surrender|890 7th Street|Penrose CO  81240|Penrose|Fremont|CO|81240|
ROCKY MOUNTAIN GREEN INC||404R-00212|Retail Marijuana Products Mfg|Voluntary Surrender|3386 Longhorn Road|Boulder CO  80302|Boulder|Boulder|CO|80302|
ROCKY MOUNTAIN HIGH KITCHEN LLC||403-00113|Optional Premises|Voluntary Surrender|209 Nancy Crawford Boulevard|Oak Creek CO  80467|Oak Creek|Routt|CO|80467|
ROCKY MOUNTAIN MIRACLES LLC|ROCKY MOUNTAIN MIRACLES LLC|404-00358|Infused Product Manufacturer|Voluntary Surrender|2312 E Bijou Street|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
ROCKY MOUNTAIN WAYS LLC|GOOD MEDS LAKEWOOD|404-00372|Infused Product Manufacturer|Voluntary Surrender|866 Navajo Street|Denver CO  80223|Denver|Denver|CO|80223|
ROCKY ROAD REMEDIES LLC|ROCKY ROAD REFINARY|404R-00064|Retail Marijuana Products Mfg|Voluntary Surrender|2648 McCormick Avenue|Pueblo CO  81001|Pueblo|Pueblo|CO|81001|
ROCKY ROAD REMEDIES LLC|ROCKY ROAD REFINERY|403R-00299|Retail Marijuana Cultivation Facility|Voluntary Surrender|2656 McCormick Avenue|Pueblo CO  81001|Pueblo|Pueblo|CO|81001|
SAN LUIS ORGANICS LLC|PRIMO|403R-00649|Retail Marijuana Cultivation Facility|Voluntary Surrender|33620 County Road 58EE|Villa Grove CO  81155|Villa Grove|Saguache|CO|81155|
SENSE OF HEALING LLC|MED GRASS|403-00649|Optional Premises|Voluntary Surrender|1344 West Cedar Avenue|Denver CO  80223|Denver|Denver|CO|80223|
SENSE OF HEALING LLC||402R-00089|Retail Marijuana Store|Voluntary Surrender|1005 Federal Boulevard|Denver CO  80204|Denver|Denver|CO|80204|
SENSE OF HEALING LLC||403R-00114|Retail Marijuana Cultivation Facility|Voluntary Surrender|1344 West Cedar Avenue|Denver CO  80223|Denver|Denver|CO|80223|
SERENE WELLNESS FRASER LLC||402-00828|Center - Type 1|Voluntary Surrender|228 Byers Avenue|Fraser CO  80442|Fraser|Grand|CO|80442|
SERENE WELLNESS FRASER LLC||403-01266|Optional Premises|Voluntary Surrender|13 East Park Avenue|Empire CO  80438|Empire|Clear Creek|CO|80438|
SERENE WELLNESS LLC||402-00215|Center - Type 1|Voluntary Surrender|13 East Park Avenue|Empire CO  80438|Empire|Clear Creek|CO|80438|
SERENE WELLNESS LLC||403-00315|Optional Premises|Voluntary Surrender|13 East Park Avenue|Empire CO  80438|Empire|Clear Creek|CO|80438|
SERENE WELLNESS LLC||403R-00082|Retail Marijuana Cultivation Facility|Voluntary Surrender|433 East Park Avenue|Empire CO  80438|Empire|Clear Creek|CO|80438|
SERENE WELLNESS MEDICAL LLC||402-00990|Center - Type 1|Voluntary Surrender|433 East Park Avenue|Empire CO  80438|Empire|Clear Creek|CO|80438|
SERENE WELLNESS MEDICAL LLC||403-01561|Optional Premises|Voluntary Surrender|13 East Park Avenue|Empire CO  80438|Empire|Clear Creek|CO|80438|
SERENITY MOON WELLNESS CENTER LLC|FROSTED LEAF|402-00177|Center - Type 1|Voluntary Surrender|6302 East Colfax Avenue|Denver CO  80220|Denver|Denver|CO|80220|
SEVEN LEAVES LLC||404R-00273|Retail Marijuana Products Mfg|Voluntary Surrender|413-425 Joe Martinez Boulevard|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
SHAUN D HADLEY|CRAIG APOTHECARY|403-00831|Optional Premises|Voluntary Surrender|240 Arthur Avenue, Suite A|Oak Creek CO  80467|Oak Creek|Routt|CO|80467|
SHINING MOUNTAIN LLC|SHINING MOUNTAIN LLC|404R-00132|Retail Marijuana Products Mfg|Voluntary Surrender|5636 County Road 23|Ridgway CO  81432|Ridgway|Ouray|CO|81432|
SHINING MOUNTAIN LLC||404-00459|Infused Product Manufacturer|Voluntary Surrender|5636 County Road 23|Ridgway CO  81432|Ridgway|Ouray|CO|81432|
SIMPLY PURE EDIBLES COLORADO LLC|Colorado Apothecary & Wellness Center, Inc.|402-00372|Center - Type 1|Voluntary Surrender|2160 South Lipan Street|Denver CO  80223|Denver|Denver|CO|80223|
SIPES MOUNTAIN TRADERS LLC|NATURES SPIRIT|402-00144|Center - Type 1|Voluntary Surrender|113 East 7th Street|Leadville CO  80461|Leadville|Lake|CO|80461|
SIPES MOUNTAIN TRADERS LLC|NATURES SPIRIT|403-00209|Optional Premises|Voluntary Surrender|11976 SOUTH HWY 24|Leadville CO  80461|Leadville|Lake|CO|80461|
SKINNY PINEAPPLE INC|THE FARM|403-00135|Optional Premises|Voluntary Surrender|3095 Sterling Circle, Unit 3|Boulder CO  80302|Boulder|Boulder|CO|80302|
SKINNY PINEAPPLE INC|THE FARM|402-00357|Center - Type 3|Voluntary Surrender|2801 Iris Avenue|Boulder CO  80301|Boulder|Boulder|CO|80301|
SKINNY PINEAPPLE INC|THE FARM|403-00535|Optional Premises|Voluntary Surrender|4725 S. Nautilus Court, Unit 3|Boulder CO  80301|Boulder|Boulder|CO|80301|
SKINNY PINEAPPLE INC|THE FARM|403-00536|Optional Premises|Voluntary Surrender|5441 Western Ave, Suite 2|Boulder CO  80301|Boulder|Boulder|CO|80301|
SKINNY PINEAPPLE INC|THE FARM|403-00961|Optional Premises|Voluntary Surrender|3065 West Sterling Circle, Unit C|Boulder CO  80301|Boulder|Boulder|CO|80301|
