full_name|doing_business_as|license_no|license_type_name|license_status_name|addr_line_1|addr_line_4|addr_city|addr_county|addr_state|addr_zipcode|
AMERICAN WHOLESALE LLC|PALMER LAKE WELLNESS CENTER|403-00666|Optional Premises|Approved|855 Highway 105|Palmer Lake CO  80133|Palmer Lake|El Paso|CO|80133|
ANCIENT ALTERNATIVES LLC|GREEN TREE MEDICINALS|402-01085|Center - Type 1|Approved|12626 North 107 Street|Longmont CO  80504|Longmont|Boulder|CO|80504|
ANCIENT ALTERNATIVES LLC|GREEN TREE MEDICINALS|403-01685|Optional Premises|Approved|6859 North Foothills Highway,Unit D-300|Boulder CO  80302|Boulder|Boulder|CO|80302|
ANCIENT ALTERNATIVES LLC|GREEN TREE MEDICINALS|402R-00535|Retail Marijuana Store|Approved|12626 North 107 Street|Longmont CO  80504|Longmont|Boulder|CO|80504|
ANCIENT ALTERNATIVES LLC|GREEN TREE MEDICINALS|403-01789|Optional Premises|Approved|4725 North Oakland Street|Denver CO  80239|Denver|Denver|CO|80239|
ANCIENT ALTERNATIVES LLC|GREEN TREE MEDICINALS|403R-00693|Retail Marijuana Cultivation Facility|Approved|6859 North Foothills Highway, Unit D-300|Boulder CO  80302|Boulder|Boulder|CO|80302|
ANCIENT FARMS LLC||403R-01027|Retail Marijuana Cultivation Facility|Approved|6468 Galbreth Road|Pueblo CO  81005|Pueblo|Pueblo|CO|81005|
ANGEL FARMS LLC||403R-00953|Retail Marijuana Cultivation Facility|Approved|60800 Highway 96 East|Boone CO  81025|Boone|Pueblo|CO|81025|
ANIMAS HERBAL WELLNESS CENTER INC|PROHIBITION HERB|403-00898|Optional Premises|Approved|1115 South Bannock Street|Denver CO  80223|Denver|Denver|CO|80223|
ANIMAS HERBAL WELLNESS CENTER INC|PROHIBITION HERB|403-01369|Optional Premises|Approved|577 South Jason Street|Denver CO  80223|Denver|Denver|CO|80223|
ANIMAS HERBAL WELLNESS CENTER INC|PROHIBITION HERB|402-00953|Center - Type 2|Approved|1185 Camino Del Rio|Durango CO  81301|Durango|La Plata|CO|81301|
ANIMAS HERBAL WELLNESS CENTER INC|PROHIBITION HERB|402R-00261|Retail Marijuana Store|Approved|1185 Camino Del Rio|Durango CO  81301|Durango|La Plata|CO|81301|
ANIMAS HERBAL WELLNESS CENTER INC|PROHIBITION HERB|403R-00344|Retail Marijuana Cultivation Facility|Approved|577 South Jason Street|Denver CO  80223|Denver|Denver|CO|80223|
ANIMAS HERBAL WELLNESS CENTER INC|PROHIBITION HERB|403R-00550|Retail Marijuana Cultivation Facility|Approved|1115 South Bannock Street |Denver CO  80223|Denver|Denver|CO|80223|
ANIMAS HERBAL WELLNESS CENTER INC|PROHIBITION HERB|403-01688|Optional Premises|Approved|1101 South Bannock Street|Denver CO  80223|Denver|Denver|CO|80223|
ANIMAS HERBAL WELLNESS CENTER INC|PROHIBITION HERB |403R-00963|Retail Marijuana Cultivation Facility|Approved|1101 South Bannock Street|Denver CO  80223|Denver|Denver|CO|80223|
ANTERO SCIENCES LLC||403R-00163|Retail Marijuana Cultivation Facility|Approved|7851 County Road 150|Salida CO  81201|Salida|Chaffee|CO|81201|
APEX INDUSTRIES INC|HARVEST HOUSE|402R-00406|Retail Marijuana Store|Approved|211 South Highway 119|Nederland CO  80466|Nederland|Boulder|CO|80466|
APEX INDUSTRIES INC|HARVEST HOUSE|403R-00468|Retail Marijuana Cultivation Facility|Approved|211 South Highway 119|Nederland CO  80466|Nederland|Boulder|CO|80466|
APOGEE MANAGEMENT INC|TERRAPIN CARE STATION|402R-00269|Retail Marijuana Store|Approved|11091 East Mississippi Avenue, Suite A|Aurora CO  80012|Aurora|Arapahoe|CO|80012|
APOGEE MANAGEMENT INC|TERRAPIN CARE STATION|402R-00334|Retail Marijuana Store|Approved|11900 East 33rd Avenue, Suite 1|Aurora CO  80010|Aurora|Adams|CO|80010|
APROPOS ENTERPRISE LLC||403R-01126|Retail Marijuana Cultivation Facility|Approved|711 Mayor Patricia Reigel Boulevard|Moffat CO  81143|Moffat|Saguache|CO|81143|
APROPOS ENTERPRISE LLC||403R-01127|Retail Marijuana Cultivation Facility|Approved|709 Mayor Patricia Reigal Boulevard|Moffat CO  81143|Moffat|Saguache|CO|81143|
APROPOS ENTERPRISE LLC||404R-00427|Retail Marijuana Products Mfg|Approved|711 Mayor Patricia Reigel Boulevard|Moffat CO  81143|Moffat|Saguache|CO|81143|
APROPOS ENTERPRISE LLC||404R-00428|Retail Marijuana Products Mfg|Approved|709 Mayor Patricia Reigal Boulevard|Moffat CO  81143|Moffat|Saguache|CO|81143|
AREN & DAVES DREAM LLC|SERGEANT GREEN LEAF|402-00737|Center - Type 1|Approved|1410 Argentine Street|Georgetown CO  80444|Georgetown|Clear Creek|CO|80444|
AREN & DAVES DREAM LLC|SERGEANT GREEN LEAF|403-01120|Optional Premises|Approved|803 South Jason Street|Denver CO  80223|Denver|Denver|CO|80223|
AREN & DAVES DREAM LLC|SERGEANT GREEN LEAF|404-00318|Infused Product Manufacturer|Approved|1410 Argentine Street|Georgetown CO  80444|Georgetown|Clear Creek|CO|80444|
AREN & DAVES DREAM LLC|SERGEANT GREEN LEAF|402R-00131|Retail Marijuana Store|Approved|1410 Argentine Street|Georgetown CO  80444|Georgetown|Clear Creek|CO|80444|
AREN & DAVES DREAM LLC|SERGEANT GREEN LEAF|404R-00029|Retail Marijuana Products Mfg|Approved|1410 Argentine Street|Georgetown CO  80444|Georgetown|Clear Creek|CO|80444|
ARES STRATEGIES INC|TERRAPIN CARE STATION|402R-00142|Retail Marijuana Store|Approved|1 Broadway, Unit A-150|Denver CO  80203|Denver|Denver|CO|80203|
ARKANNABIS FARMS LLC|HAPPY HAY|403R-00766|Retail Marijuana Cultivation Facility|Approved|40444 Bush Road|Avondale CO  81022|Avondale|Pueblo|CO|81022|
ARMS HOLDINGS|THE HEALING TREE COMPANY|403R-00209|Retail Marijuana Cultivation Facility|Approved|4455 North Garfield Street Unit 100 & 110|Denver CO  80216|Denver|Denver|CO|80216|
ARSENAL OILS & EXTRACTS LLC||404R-00211|Retail Marijuana Products Mfg|Approved|472 Laredo Street Unit H|Aurora CO  80011|Aurora|Arapahoe|CO|80011|
ARTEMIS STRATEGIES INC|TERRAPIN CARE STATION|402R-00175|Retail Marijuana Store|Approved|1795 Folsom Street|Boulder CO  80302|Boulder|Boulder|CO|80302|
ARTISTANT DISPENSARY CENTER INC|LIVWELL|403-00921|Optional Premises|Approved|5141 Franklin Street|Denver CO  80216|Denver|Denver|CO|80216|
ASCEND II LLC|ASCEND CANNABIS CO|402-00823|Center - Type 1|Approved|204 East Main Street|Buena Vista CO  81211|Buena Vista|Chaffee|CO|81211|
ASCEND II LLC|ASCEND II|402R-00040|Retail Marijuana Store|Approved|3555 South Yosemite Street|Denver CO  80237|Denver|Denver|CO|80237|
ASCEND II LLC|ASCEND CANNABIS CO|403-01255|Optional Premises|Approved|204 East Main Street|Buena Vista CO  81211|Buena Vista|Chaffee|CO|81211|
ASCEND II LLC|ASCEND II|402-00939|Center - Type 1|Approved|3555 South Yosemite Street|Denver CO  80237|Denver|Denver|CO|80237|
ASCEND II LLC|ASCEND II|403-01894|Optional Premises|Approved|7420  Rex Road|Pueblo CO  81005|Pueblo|Pueblo|CO|81005|
ASCEND INDUSTRIES LLC|ASCEND|404R-00224|Retail Marijuana Products Mfg|Approved|12001 East 33rd Avenue, Unit J|Aurora CO  80010|Aurora|Adams|CO|80010|
ASCEND LITTLETON LLC|ASCEND CANNABIS CO|402-00978|Center - Type 1|Approved|5231 South Santa Fe Drive, Suite 100|Littleton CO  80120|Littleton|Arapahoe|CO|80120|
ASCEND LITTLETON LLC|ASCEND CANNABIS CO|403-01914|Optional Premises|Approved|7420 Rex Road|Pueblo CO  81005|Pueblo|Pueblo|CO|81005|
ASPEN FOREST LLC|MARY JANE'S HOUSE|402-00243|Center - Type 1|Approved|3899 Quentin Street|Denver CO  80239|Denver|Denver|CO|80239|
ASPEN FOREST LLC|MARY JANE'S HOUSE|403-01272|Optional Premises|Approved|3899 Quentin Street|Denver CO  80239|Denver|Denver|CO|80239|
ASPEN FOREST LLC|MARY JANE'S HOUSE|402R-00796|Retail Marijuana Store|Approved|3899 Quentin Street|Denver CO  80239|Denver|Denver|CO|80239|
ASPEN FOREST LLC|MARY JANE'S HOUSE|403R-01122|Retail Marijuana Cultivation Facility|Approved|3899 Quentin Street|Denver CO  80239|Denver|Denver|CO|80239|
ASPEN GREEN JOINT LLC|THE GREEN JOINT|402R-00752|Retail Marijuana Store|Approved|720 East Durant Avenue, Unit E-3|Aspen CO  81611|Aspen|Pitkin|CO|81611|
ASPEN P & P LLC|Euflora|402R-00160|Retail Marijuana Store|Approved|710 East Durant Ave, Unit E-1|Aspen CO  81611|Aspen|Pitkin|CO|81611|
AT ALTITUDE LLC||403R-00445|Retail Marijuana Cultivation Facility|Approved|1501 Lee Hill Drive Unit #9|Boulder CO  80304|Boulder|Boulder|CO|80304|
ATHELAS BRANDS LLC|ATHELAS|404R-00363|Retail Marijuana Products Mfg|Approved|2286 South Lipan Street|Denver CO  80223|Denver|Denver|CO|80223|
AURUM LABORATORIES LLC|AURUM LABS|405R-00016|RMJ Testing Facility|Approved|789 Tech Center Drive, Unit C|Durango CO  81301|Durango|La Plata|CO|81301|
AURUM LABORATORIES LLC|AURUM LABS|405-00005|MMJ Testing Facility|Approved|789 Tech Center Drive, Unit C|Durango CO  81301|Durango|La Plata|CO|81301|
AVENIR RESOURCES LLC|VAIL VALLEY CULTIVATIONS|403R-00463|Retail Marijuana Cultivation Facility|Approved|40690 Highway 6, Unit F|Avon CO  81620|Avon|Eagle|CO|81620|
AVICENNA PRODUCTS LLC|HIGH TECH CONCENTRATES|404-00472|Infused Product Manufacturer|Approved|3950 Grape Street|Denver CO  80207|Denver|Denver|CO|80207|
AVICENNA PRODUCTS LLC|HIGH TECH CONCENTRATES|404R-00258|Retail Marijuana Products Mfg|Approved|3950 Grape Street|Denver CO  80207|Denver|Denver|CO|80207|
B & B LTD LLC |SMOKE RINGS|402R-00789|Retail Marijuana Store|Approved|266 East Pagosa Street |Pagosa Springs CO  81147|Pagosa Springs|Archuleta|CO|81147|
BACK TO THE GARDEN HEALTH & WELLNESS CENTER LLC||402-00583|Center - Type 1|Approved|1755 South Broadway|Denver CO  80210|Denver|Denver|CO|80210|
BACK TO THE GARDEN HEALTH & WELLNESS CENTER LLC||403-00865|Optional Premises|Approved|4500 Jason Street|Denver CO  80216|Denver|Denver|CO|80216|
BACK TO THE GARDEN HEALTH & WELLNESS CENTER LLC||402R-00165|Retail Marijuana Store|Approved|1755 South Broadway|Denver CO  80210|Denver|Denver|CO|80210|
BACK TO THE GARDEN HEALTH & WELLNESS CENTER LLC||403R-00216|Retail Marijuana Cultivation Facility|Approved|4500 North Jason Street|Denver CO  80211|Denver|Denver|CO|80211|
BALLPARK HOLISTIC DISPENSARY CORP|BALLPARK HOLISTIC DISPENSARY|402-00174|Center - Type 1|Approved|2119 Larimer Street, Suite 1|Denver CO  80205|Denver|Denver|CO|80205|
BALLPARK HOLISTIC DISPENSARY CORP|BALLPARK HOLISTIC DISPENSARY|403-00262|Optional Premises|Approved|4228 North York Street, Units 102, 103 & 105|Denver CO  80216|Denver|Denver|CO|80216|
BALLPARK HOLISTIC DISPENSARY CORP|BALLPARK HOLISTIC DISPENSARY|402R-00253|Retail Marijuana Store|Approved|2119 Larimer Street, Suite 1|Denver CO  80205|Denver|Denver|CO|80205|
BALLPARK HOLISTIC DISPENSARY CORP|BALLPARK HOLISTIC DISPENSARY|403R-00335|Retail Marijuana Cultivation Facility|Approved|4228 North York Street, #102, 103, 105|Denver CO  80216|Denver|Denver|CO|80216|
BASEBALL 18 LLC|LOS SUENOS FARMS|403R-00429|Retail Marijuana Cultivation Facility|Approved|46795 East State Highway 96, Unit 2|Avondale CO  81022|Avondale|Pueblo|CO|81022|
BAYOU BREEZE LLC||403R-00325|Retail Marijuana Cultivation Facility|Approved|100 West Main Street, Unit B|Oak Creek CO  80467|Oak Creek|Routt|CO|80467|
BBG CORPORATION|BOULDER BOTANICAL GARDENS|404-00095|Infused Product Manufacturer|Approved|4727 North Broadway, Unit H|Boulder CO  80304|Boulder|Boulder|CO|80304|
BBG CORPORATION|BOULDER BOTANICAL GARDENS|404R-00045|Retail Marijuana Products Mfg|Approved|4727 North Broadway Unit H|Boulder CO  80304|Boulder|Boulder|CO|80304|
BBM ENTERPRISES LLC||402-00206|Center - Type 1|Approved|138 Main Street, Unit 6B|Lyons CO  80540|Lyons|Boulder|CO|80540|
BBM ENTERPRISES LLC||403-00298|Optional Premises|Approved|4747 Pearl Street, Units V3A & V3C|Boulder CO  80301|Boulder|Boulder|CO|80301|
BBM ENTERPRISES LLC||402-00533|Center - Type 1|Approved|1021 Pearl Street, Suite B|Boulder CO  80302|Boulder|Boulder|CO|80302|
BBM ENTERPRISES LLC||403-00790|Optional Premises|Approved|4715 North Broadway, C1, C2, C3 & C8|Boulder CO  80301|Boulder|Boulder|CO|80301|
BBM ENTERPRISES LLC||402R-00236|Retail Marijuana Store|Approved|1021 Pearl Street Suite C|Boulder CO  80302|Boulder|Boulder|CO|80302|
BBM ENTERPRISES LLC||403R-00312|Retail Marijuana Cultivation Facility|Approved|5735 Arapahoe Avenue Unit B1|Boulder CO  80303|Boulder|Boulder|CO|80303|
BBM ENTERPRISES LLC||402R-00358|Retail Marijuana Store|Approved|138 Main Street, Unit 6A|Lyons CO  80540|Lyons|Boulder|CO|80540|
BEAR WITH US LLC||403R-01032|Retail Marijuana Cultivation Facility|Approved|6401 Galbreth Road|Pueblo CO  81005|Pueblo|Pueblo|CO|81005|
BEDDOR CLAUDE LLC|CHRONIC THERAPY|402R-00217|Retail Marijuana Store|Approved|10030 West 27th Avenue|Wheat Ridge CO  80215|Wheat Ridge|Jefferson|CO|80215|
BEDDOR CLAUDE LLC|CHRONIC THERAPY|403R-00287|Retail Marijuana Cultivation Facility|Approved|10030 West 27th Avenue|Wheat Ridge CO  80215|Wheat Ridge|Jefferson|CO|80215|
BEDDOR CLAUDE LLC|CHRONIC THERAPY|403R-00593|Retail Marijuana Cultivation Facility|Approved|482 Laredo Street, Units S & T|Aurora CO  80011|Aurora|Arapahoe|CO|80011|
BEDDOR CLAUDE LLC|CHRONIC CREATIONS|404R-00161|Retail Marijuana Products Mfg|Approved|482 Laredo Street, Units P, Q and R|Aurora CO  80011|Aurora|Arapahoe|CO|80011|
BELEAF WELLNESS CENTER LLC||402R-00511|Retail Marijuana Store|Approved|327 Main Street|San Luis CO  81152|San Luis|Costilla|CO|81152|
BELLFLOWER LLC|ORGANIX|403-00178|Optional Premises|Approved|1795 Airport Road, Suite A2,|Breckenridge CO  80424|Breckenridge|Summit|CO|80424|
BELLFLOWER LLC|ORGANIX|402-00811|Center - Type 1|Approved|1795 Airport Road, Suite A2,|Breckenridge CO  80424|Breckenridge|Summit|CO|80424|
BELLFLOWER LLC|ORGANIX|403-01321|Optional Premises|Approved|1001 West Center Avenue|Denver CO  80223|Denver|Denver|CO|80223|
BELLFLOWER LLC|ORGANIX|402R-00064|Retail Marijuana Store|Approved|1795 Airport Road, Suite A2,|Breckenridge CO  80424|Breckenridge|Summit|CO|80424|
BELLFLOWER LLC|ORGANIX|403R-00081|Retail Marijuana Cultivation Facility|Approved|1001 West Center Avenue|Denver CO  80223|Denver|Denver|CO|80223|
BELLFLOWER LLC|ORGANIX|403R-00083|Retail Marijuana Cultivation Facility|Approved|1795 Airport Road, Unit A2,|Breckenridge CO  80424|Breckenridge|Summit|CO|80424|
BELLFLOWER LLC|ORGANIX|404-00392|Infused Product Manufacturer|Approved|1001 West Center Avenue|Denver CO  80223|Denver|Denver|CO|80223|
BELLFLOWER LLC|ORGANIX|404R-00264|Retail Marijuana Products Mfg|Approved|1001 West Center Avenue|Denver CO  80223|Denver|Denver|CO|80223|
BELLS NATURALS II LLC||403R-00961|Retail Marijuana Cultivation Facility|Approved|765 Industrial Circle|Pagosa Springs CO  81147|Pagosa Springs|Archuleta|CO|81147|
BENNETT HOLDINGS LLC||403R-00283|Retail Marijuana Cultivation Facility|Approved|59 North Laser Drive|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
BEST BUDS BOTANICAL LLC|BEST BUDS|403R-00694|Retail Marijuana Cultivation Facility|Approved|5971 Shadow Lane|Pueblo CO  81004|Pueblo|Pueblo|CO|81004|
BEST BUDZ LLC|BEST BUDZ|403-01583|Optional Premises|Approved|3850 North Nevada Avenue|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
BEST BUDZ LLC|BEST BUDZ|402-01169|Center - Type 1|Approved|2545 - 2547 Platte Place,|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
BEST BUDZ LLC|BEST BUDZ|403-01786|Optional Premises|Approved|2545 - 2547 Platte Place,|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
BEST BUDZ LLC|BEST BUDZ|402-01171|Center - Type 1|Approved|3850 North Nevada Avenue|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
BEST BUDZ LLC|BEST BUDZ|403-01790|Optional Premises|Approved|3850 North Nevada Avenue|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
BEST BUDZ LLC|BEST BUDZ|402-00401|Center - Type 1|Approved|3729 Austin Bluffs Parkway|Colorado Springs CO  80918|Colorado Springs|El Paso|CO|80918|
BEST MEDS LLC||402-01207|Center - Type 1|Approved|2606 West Colorado Avenue, Unit 200|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
BEST MEDS LLC||403-01857|Optional Premises|Approved|85 Chambers Street|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
BETTER BAKED LLC||404-00177|Infused Product Manufacturer|Approved|3770 North Paris Street, Unit 102,|Denver CO  80239|Denver|Denver|CO|80239|
BETTER BAKED LLC|CAFE MARLEY|404R-00055|Retail Marijuana Products Mfg|Approved|3770 Paris Street Unit 102|Denver CO  80239|Denver|Denver|CO|80239|
BEULAH VALLEY FARMS LLC||403R-00476|Retail Marijuana Cultivation Facility|Approved|7791 Highway 78 West|Beulah CO  81023|Beulah|Pueblo|CO|81023|
BEYOND BROADWAY|LIVWELL|407R-00013|RMJ Operator|Approved|5131 Franklin Street|Denver CO  80216|Denver|Denver|CO|80216|
BEYOND BROADWAY|LIVWELL|407-00008|MMJ Operator|Approved|5131 Franklin Street|Denver CO  80216|Denver|Denver|CO|80216|
BEYOND BROADWAY LLC|LIVWELL|403-00573|Optional Premises|Approved|5141 Franklin Street|Denver CO  80216|Denver|Denver|CO|80216|
BEYOND BROADWAY LLC|LIVWELL|403-00574|Optional Premises|Approved|432 South Broadway|Denver CO  80209|Denver|Denver|CO|80209|
BEYOND BROADWAY LLC|INFUSIASM|404-00155|Infused Product Manufacturer|Approved|5141 Franklin Street|Denver CO  80216|Denver|Denver|CO|80216|
BEYOND BROADWAY LLC|LIVWELL|403-00920|Optional Premises|Approved|5141 Franklin Street|Denver CO  80216|Denver|Denver|CO|80216|
BEYOND BROADWAY LLC|LIVWELL|402R-00166|Retail Marijuana Store|Approved|432 South Broadway|Denver CO  80209|Denver|Denver|CO|80209|
BEYOND BROADWAY LLC|INFUSIASM|404R-00036|Retail Marijuana Products Mfg|Approved|5141 Franklin Street|Denver CO  80216|Denver|Denver|CO|80216|
BEYOND BROADWAY LLC|LIVWELL|402-00902|Center - Type 1|Approved|432 South Broadway|Denver CO  80209|Denver|Denver|CO|80209|
BG3 INVESTMENTS LLC|DRIFT|402R-00586|Retail Marijuana Store|Approved|1750 30th Street, Unit 12|Boulder CO  80301|Boulder|Boulder|CO|80301|
BG3 INVESTMENTS LLC|DRIFT|402R-00824|Retail Marijuana Store|Approved|5190 South Boulder Road|Boulder CO  80303|Boulder|Boulder|CO|80303|
BGA INVESTMENT COMPANY LLC|GOOD SMELLS|403R-01105|Retail Marijuana Cultivation Facility|Approved|6390 Gunpark Drive Unit B|Boulder CO  80301|Boulder|Boulder|CO|80301|
BGOOD VENTURES LLC|BGOOD APOTHECARY|402-00670|Center - Type 1|Approved|80 South Pennsylvania Street|Denver CO  80209|Denver|Denver|CO|80209|
BGOOD VENTURES LLC|BGOOD APOTHECARY|403-01009|Optional Premises|Approved|621 South Jason Street|Denver CO  80223|Denver|Denver|CO|80223|
BGOOD VENTURES LLC|BGOOD APOTHECARY|403-01659|Optional Premises|Approved|1031 West Center Avenue|Denver CO  80223|Denver|Denver|CO|80223|
BGOOD VENTURES LLC|BGOOD APOTHECARY|403-01661|Optional Premises|Approved|1031 West Center Avenue|Denver CO  80223|Denver|Denver|CO|80223|
BGOOD VENTURES LLC|BGOOD APOTHECARY|402-01126|Center - Type 1|Approved|8860 Federal Boulevard, Unit #66E|Federal Heights CO  80260|Federal Heights|Adams|CO|80260|
BGOOD VENTURES LLC|BGOOD APOTHECARY|402-01238|Center - Type 1|Approved|11 West Hampden Avenue, Suite 102|Englewood CO  80110|Englewood|Arapahoe|CO|80110|
BGOOD VENTURES LLC|BGOOD APOTHECARY|403R-00960|Retail Marijuana Cultivation Facility|Approved|1031 West Center Avenue|Denver CO  80223|Denver|Denver|CO|80223|
BGOOD VENTURES LLC|BGOOD|402R-00766|Retail Marijuana Store|Approved|8860 Federal Boulevard Unit #66E|Federal Heights CO  80260|Federal Heights|Adams|CO|80260|
BGOOD VENTURES LLC|BGOOD|402R-00809|Retail Marijuana Store|Approved|11 West Hampden Aveunue #102|Englewood CO  80110|Englewood|Arapahoe|CO|80110|
BIG MEDICINE LLC|BIG MEDICINE CANNABISSARY|402-00930|Center - Type 1|Approved|2909 North El Paso Street|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
BIG MEDICINE LLC|BIG MEDICINE CANNABISSARY|403-01464|Optional Premises|Approved|2909 North El Paso Street,|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
BIG MEDICINE LLC|BIG MEDICINE CANNABISSARY|403-01617|Optional Premises|Approved|2565 Weston Road, Unit 136|Colorado Springs CO  80910|Colorado Springs|El Paso|CO|80910|
BIOMEDS LLC|BIOMEDS|402-00983|Center - Type 1|Approved|2301 Rand Avenue|Colorado Springs CO  80905|Colorado Springs|El Paso|CO|80905|
BIOMEDS LLC|BIOMEDS|403-01549|Optional Premises|Approved|2301 Rand Avenue|Colorado Springs CO  80905|Colorado Springs|El Paso|CO|80905|
BK HOLDINGS LLC|THE HERBAL CENTER|402-00941|Center - Type 1|Approved|12005 East 37th Avenue|Denver CO  80239|Denver|Denver|CO|80239|
BK HOLDINGS LLC||403-01484|Optional Premises|Approved|12001 East 37th Avenue|Denver CO  80239|Denver|Denver|CO|80239|
BK HOLDINGS LLC||403-01485|Optional Premises|Approved|12005 East 37th Avenue|Denver CO  80239|Denver|Denver|CO|80239|
BK HOLDINGS LLC||403R-00450|Retail Marijuana Cultivation Facility|Approved|12001 East 37th Avenue|Denver CO  80239|Denver|Denver|CO|80239|
BK HOLDINGS LLC|THE HERBAL CENTER|402-01079|Center - Type 1|Approved|1909 South Broadway|Denver CO  80210|Denver|Denver|CO|80210|
BK HOLDINGS LLC|THE HERBAL CENTER|403-01677|Optional Premises|Approved|1980 South Acoma Street|Denver CO  80223|Denver|Denver|CO|80223|
BK HOLDINGS LLC|THE HERBAL CENTER|402R-00418|Retail Marijuana Store|Approved|12005 East 37th Avenue|Denver CO  80239|Denver|Denver|CO|80239|
BK HOLDINGS LLC|THE HERBAL CENTER|403R-00481|Retail Marijuana Cultivation Facility|Approved|12005 East 37th Avenue|Denver CO  80239|Denver|Denver|CO|80239|
BK HOLDINGS LLC|THE HERBAL CENTER|404-00555|Infused Product Manufacturer|Approved|12001 East 37th Avenue|Denver CO  80239|Denver|Denver|CO|80239|
BK HOLDINGS LLC|THE HERBAL CENTER|403-01834|Optional Premises|Approved|12001 East 37th Avenue|Denver CO  80239|Denver|Denver|CO|80239|
